C:\Users\goldl\AppData\Local\Programs\Python\Python39\python.exe C:/Users/goldl/Desktop/genetics-experiments-master/text-processing.py
67,i dont care what you do so long as you do something said atticus
62,you cant go around making caricatures of the neighbors
30,aint a characterture said jem
23,it looks just like him
28,mr avery might not think so
11,i know what
98,he raced across the street disappeared into miss maudies back yard and returned triumphant
106,he stuck her sunhat on the snowmans head and jammed her hedgeclippers into the crook of his arm
29,atticus said that would be fine
62,miss maudie opened her front door and came out on the porch
36,she looked across the street at us
20,suddenly she grinned
21,jem finch she called
37,you devil bring me back my hat sir
46,jem looked up at atticus who shook his head
24,shes just fussing he said
49,shes really impressed with your  accomplishments
145,atticus strolled over to miss maudies sidewalk where they engaged in an arm waving conversation the only phrase of which i caught was
46,erected an absolute morphodite in that yard
30,atticus youll never raise em
206,the snow stopped in the afternoon the temperature dropped and by nightfall mr averys direst predictions came true calpurnia kept every fireplace in the house blazing but we were cold
155,when atticus came home that evening he said we were in for it and asked calpurnia if she wanted to stay with us for the night
116,calpurnia glanced up at the high ceilings and long windows and said she thought shed be warmer at her house
32,atticus drove her home in the car
70,before i went to sleep atticus put more coal on the fire in my room
154,he said the thermometer registered sixteen that it was the coldest night in his memory and that our snowman outside was frozen solid
66,minutes later it seemed i was awakened by someone shaking me
39,atticus s overcoat was spread across me
24,is it morning already
11,baby get up
44,atticus was holding out my bathrobe and coat
31,put your robe on first he said
52,jem was standing beside atticus groggy and tousled
97,he was holding his overcoat closed at the neck his other hand was jammed into his pocket
33,he looked strangely overweight
24,hurry hon said atticus
31,herere your shoes and socks
22,stupidly i put them on
13,is it morning
26,no its a little after one
58,that something was wrong finally got through to me
15,whats the matter
35,by then he did not have to tell me
100,just as the birds know where to go when it rains i knew when there was trouble in our street
91,soft taffetalike sounds and muffled scurrying sounds filled me with helpless dread
11,whose is it
37,miss maudies hon said atticus gently
77,at the front door we saw fire spewing from miss maudies diningroom windows
123,as if to confirm what we saw the town fire siren wailed up the scale to a treble pitch and remained there screaming
14,its gone aint it
26,i expect so said atticus
23,now listen both of you
47,go down and stand in front of the radley place
32,keep out of the way do you hear
34,see which way the winds blowing
11,oh said jem
57,atticus reckon we oughta start moving the furniture out
10,not yet son
16,do as i tell you
28,take care of scout you hear
31,dont let her out of your sight
59,with a push atticus started us toward the radley front gate
109,we stood watching the street fill with men and cars while fire silently devoured miss maudies house
44,why dont they hurry why dont they hurry
12,muttered jem
95,the old fire truck killed by the cold was being pushed from town by a crowd of men
118,when the men attached its hose to a hydrant the hose burst and water shot up tinkling down on the pavement
41,ohh lord jem jem put his arm around me
20,hush scout he said
26,it aint time to worry yet
22,ill let you know when
136,the men of maycomb in all degrees of dress and undress took furniture from miss maudies house to a yard across the street
130,i saw atticus carrying miss maudies heavy oak rocking chair and thought it sensible of him to save what she valued most
28,sometimes we heard shouts
52,then mr averys face appeared in an upstairs window
130,he pushed a mattress out the window into the street and threw down furniture until men shouted come down from there dick
20,the stairs are going
19,get outta there mr
46,mr avery began climbing through the window
15,scout hes stuck
12,breathed jem
28,mr avery was wedged tightly
100,i buried my head under jems arm and didnt look again until jem cried hes got loose scout
14,hes all right
56,i looked up to see mr avery cross the upstairs porch
87,he swung his legs over the railing and was sliding down a pillar when he slipped
49,he fell yelled and hit miss maudies shrubbery
129,suddenly i noticed that the men were backing away from miss maudies house moving down the street toward us
41,they were no longer carrying furniture
136,the fire was well into the second floor and had eaten its way to the roof window frames were black against a vivid orange center
41,jem it looks like a pumpkin   scout look
133,smoke was rolling off our house and miss rachels house like fog off a riverbank and men were pulling hoses toward them
115,behind us the fire truck from abbottsville screamed around the curve and stopped in front of our house
18,that book i said
46,that tom swift book it aint mine its dills
55,dont worry scout it aint time to worry yet said jem
13,looka yonder
89,in a group of neighbors atticus was standing with his hands in his overcoat pockets
46,he might have been watching a football game
28,miss maudie was beside him
42,see there hes not worried yet said jem
37,why aint he on top of one of the houses
34,hes too old hed break his neck
51,you think we oughta make him get our stuff out
55,lets dont pester him hell know when its time said jem
140,the abbottsville fire truck began pumping water on our house a man on the roof pointed to places that needed it most
111,i watched our absolute morphodite go black and crumble miss maudies sunhat settled on top of the heap
33,i could not see her hedgeclippers
119,in the heat between our house miss rachels and miss maudies the men had long ago shed coats and bathrobes
139,they worked in pajama tops and nightshirts stuffed into their pants but i became aware that i was slowly freezing where i stood
54,jem tried to keep me warm but his arm was not enough
49,i pulled free of it and clutched my shoulders
42,by dancing a little i could feel my feet
80,another fire truck appeared and stopped in front of miss stephanie crawfords
108,there was no hydrant for another hose and the men tried to soak her house with hand extinguishers
42,miss maudies tin roof quelled the flames
197,roaring the house collapsed fire gushed everywhere followed by a flurry of blankets from men on top of the adjacent houses beating out sparks and burning chunks of wood
78,it was dawn before the men began to leave first one by one then in groups
113,they pushed the maycomb fire truck back to town the abbottsville truck departed the third one remained
76,we found out next day it had come from clarks ferry sixty miles away
34,jem and i slid across the street
145,miss maudie was staring at the smoking black hole in her yard and atticus shook his head to tell us she did not want to talk
68,he led us home holding onto our shoulders to cross the icy street
72,he said miss maudie would stay with miss stephanie for the time being
33,anybody want some hot chocolate
69,i shuddered when atticus started a fire in the kitchen stove
103,as we drank our cocoa i noticed atticus looking at me first with curiosity then with sternness
52,i thought i told you and jem to stay put he said
37,we stayed then whose blanket is that
16,yes maam blanket
13,it isnt ours
128,i looked down and found myself clutching a brown woolen blanket i was wearing around my shoulders squawfashion
23,atticus i dont know sir
78,i   i turned to jem for an answer but jem was even more bewildered than i
189,he said he didnt know how it got there we did exactly as atticus had told us we stood down by the radley gate away from everybody we didnt move an inch  jem stopped
108,mr nathan was at the fire he babbled i saw him i saw him he was tuggin that mattress  atticus i swear
19,thats all right son
22,atticus grinned slowly
70,looks like all of maycomb was out tonight in one way or another
70,jem theres some wrapping paper in the pantry i think
38,go get it and well   atticus no sir
33,jem seemed to have lost his mind
154,he began pouring out our secrets right and left in total disregard for my safety if not for his own omitting nothing knothole pants and all
303,nathan put cement in that tree atticus an he did it to stop us findin things  hes crazy i reckon like they say but atticus i swear to god he aint ever harmed us he aint ever hurt us he coulda cut my throat from ear to ear that night but he tried to mend my pants instead
100,he aint ever hurt us atticus   atticus said whoa son so gently that i was greatly heartened
103,it was obvious that he had not followed a word jem said for all atticus said was youre right
50,wed better keep this and the blanket to ourselves
58,someday maybe scout can thank him for covering her up
104,you were so busy looking at the fire you didnt know it when he put the blanket around you
110,my stomach turned to water and i nearly threw up when jem held out the blanket and crept toward me
77,he sneaked out of the house  turn round  sneaked up an went like this
76,atticus said dryly do not let this inspire you to further glory jeremy
110,jem scowled i aint gonna do anything to him but i watched the spark of fresh adventure leave his eyes
70,just think scout he said if youd just turned around you da seen him
27,calpurnia woke us at noon
90,atticus had said we need not go to school that day wed learn nothing after no sleep
61,calpurnia said for us to try and clean up the front yard
146,miss maudies sunhat was suspended in a thin layer of ice like a fly in amber and we had to dig under the dirt for her hedgeclippers
70,we found her in her back yard gazing at her frozen charred azaleas
51,were bringing back your things miss maudie said jem
18,were awful sorry
77,miss maudie looked around and the shadow of her old grin crossed her face
40,always wanted a smaller house jem finch
19,gives me more yard
49,just think ill have more room for my azaleas now
30,you aint grievin miss maudie
18,i asked surprised
49,atticus said her house was nearly all she had
15,grieving child
30,why i hated that old cow barn
81,thought of settin fire to it a hundred times myself except theyd lock me up
49,but dont you worry about me jean louise finch
55,there are ways of doing things you dont know about
118,why ill build me a little house and take me a couple of roomers and  gracious ill have the finest yard in alabama
58,those bellingrathsll look plain puny when i get started
29,jem and i looked at each other
25,howd it catch miss maudie
16,i dont know jem
33,probably the flue in the kitchen
58,i kept a fire in there last night for my potted plants
74,hear you had some unexpected company last night miss jean louise
13,howd you know
50,atticus told me on his way to town this morning
48,tell you the truth id like tove been with you
41,and idve had sense enough to turn around too
20,miss maudie puzzled me
145,with most of her possessions gone and her beloved yard a shambles she still took a lively and cordial interest in jems and my affairs
33,she must have seen my perplexity
95,she said only thing i worried about last night was all the danger and commotion it caused
42,this whole neighborhood could have gone up
55,mr averyll be in bed for a week  hes right stove up
57,hes too old to do things like that and i told him so
107,soon as i can get my hands clean and when stephanie crawfords not looking ill make him a lane cake
187,that stephanies been after my recipe for thirty years and if she thinks ill give it to her just because im staying with her shes got another think coming
112,i reflected that if miss maudie broke down and gave it to her miss stephanie couldnt follow it anyway
108,miss maudie had once let me see it among other things the recipe called for one large cup of sugar
19,it was a still day
121,the air was so cold and clear we heard the courthouse clock clank rattle and strain before it struck the hour
87,miss maudie s nose was a color i had never seen before and i inquired about it
46,ive been out here since six oclock she said
23,should be frozen by now
21,she held up her hands
85,a network of tiny lines crisscrossed her palms brown with dirt and dried blood
26,youve ruined em said jem
30,why dont you get a colored man
92,there was no note of sacrifice in his voice when he added or scoutnme we can help you
83,miss maudie said thank you sir but youve got a job of your own over there
25,she pointed to our yard
24,you mean the morphodite
37,shoot we can rake him up in a jiffy
58,miss maudie stared down at me her lips moving silently
56,suddenly she put her hands to her head and whooped
42,when we left her she was still chuckling
89,jem said he didnt know what was the matter with her  that was just miss maudie
69,contents  p rev  n ext chapter  you can just take that back boy
99,this order given by me to cecil jacobs was the beginning of a rather thin time for jem and me
50,my fists were clenched and i was ready to let fly
241,atticus had promised me he would wear me out if he ever heard of me fighting any more i was far too old and too big for such childish things and the sooner i learned to hold in the better off everybody would be
13,i soon forgot
28,cecil jacobs made me forget
96,he had announced in the schoolyard the day before that scout finchs daddy defended niggers
25,i denied it but told jem
24,whatd he mean sayin that
16,nothing jem said
24,ask atticus hell tell you
31,do you defend niggers atticus
24,i asked him that evening
12,of course i do
22,dont say nigger scout
11,thats common
32,s what everybody at school says
128,from now on itll be everybody less one   well if you dont want me to grow up talkin that way why do you send me to school
56,my father looked at me mildly amusement in his eyes
253,despite our compromise my campaign to avoid school had continued in one form or another since my first days dose of it the beginning of last september had brought on sinking spells dizziness and mild gastric complaints
188,i went so far as to pay a nickel for the privilege of rubbing my head against the head of miss rachels cooks son who was afflicted with a tremendous ringworm
12,it didnt take
33,but i was worrying another bone
41,do all lawyers defend nnegroes atticus
25,of course they do scout
47,then why did cecil say you defended niggers
